Ticker,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,USDT-USD,USDT-USD,USDT-USD,USDT-USD,USDT-USD,DOGE-USD,DOGE-USD,DOGE-USD,DOGE-USD,DOGE-USD,SOL-USD,SOL-USD,SOL-USD,SOL-USD,SOL-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD
2021-06-29,2083.44873046875,2242.23876953125,2076.240234375,2160.768310546875,24815124419,0.9999510049819946,1.000810980796814,0.9999009966850281,1.0000239610671997,64868482234,0.2570610046386719,0.27494001388549805,0.2529880106449127,0.26276901364326477,2192562738,33.00978469848633,35.788578033447266,32.7266845703125,33.86680221557617,471854279,34475.55859375,36542.109375,34252.484375,35867.77734375,37901460044
2021-06-30,2164.21630859375,2282.989013671875,2090.7607421875,2274.547607421875,25828056268,1.00005304813385,1.000633955001831,0.999705970287323,1.000216007232666,62591206838,0.26341700553894043,0.2635380029678345,0.23826800286769867,0.2542150020599365,2047763830,33.96297073364258,35.9547233581543,31.601350784301758,35.55640411376953,570984168,35908.38671875,36074.7578125,34086.15234375,35040.8359375,34059036099
2021-07-01,2274.3974609375,2274.3974609375,2081.0810546875,2113.60546875,29061701793,1.0002009868621826,1.0006400346755981,0.9999970197677612,1.0002260208129883,54577458289,0.2538279891014099,0.26009199023246765,0.2386769950389862,0.2445490062236786,2463946548,35.505653381347656,35.53819274902344,32.38627243041992,33.40403366088867,474665321,35035.984375,35035.984375,32883.78125,33572.1171875,37838957079
2021-07-02,2109.892578125,2155.596435546875,2021.8248291015625,2150.040283203125,31796212554,1.0003010034561157,1.000830054283142,0.9999909996986389,1.0000330209732056,45626594041,0.2439820021390915,0.2479970008134842,0.2388480007648468,0.2452639937400818,1321470954,33.30630874633789,34.03178787231445,31.479923248291016,34.02048110961914,440298780,33549.6015625,33939.58984375,32770.6796875,33897.046875,38728974942
2021-07-03,2150.8349609375,2237.567138671875,2117.590087890625,2226.1142578125,17433361641,1.0000460147857666,1.0006740093231201,0.9999139904975891,0.9999560117721558,41194990425,0.24510599672794342,0.25021401047706604,0.24245400726795197,0.24641099572181702,917015819,34.01557540893555,35.40476989746094,33.2984733581543,34.478816986083984,327019964,33854.421875,34909.26171875,33402.6953125,34668.546875,24383958643
2021-07-04,2226.55029296875,2384.286865234375,2190.837646484375,2321.72412109375,18787107473,0.999987006187439,1.0001649856567383,0.9989020228385925,0.9995009899139404,43066655708,0.24642500281333923,0.25256699323654175,0.24342499673366547,0.2464829981327057,973511519,34.4951171875,35.50237274169922,33.55573654174805,34.31060028076172,303420520,34665.56640625,35937.56640625,34396.4765625,35287.78125,24924307911
2021-07-05,2321.9228515625,2321.9228515625,2163.04150390625,2198.58251953125,20103794829,0.999426007270813,1.001039981842041,0.999426007270813,1.0006669759750366,47215849676,0.2464189976453781,0.2464189976453781,0.22783799469470978,0.23161399364471436,1267949362,34.28255081176758,34.461822509765625,32.48269271850586,32.984588623046875,313839322,35284.34375,35284.34375,33213.66015625,33746.00390625,26721554282
2021-07-06,2197.91943359375,2346.294921875,2197.91943359375,2324.679443359375,20891861314,1.0007280111312866,1.0008790493011475,0.9998250007629395,1.0000900030136108,51054194253,0.23121599853038788,0.24190999567508698,0.22984200716018677,0.2344219982624054,1265920169,32.93030548095703,34.97831726074219,32.93030548095703,34.26913833618164,365336040,33723.5078125,35038.53515625,33599.91796875,34235.1953125,26501259870
2021-07-07,2323.20849609375,2403.7734375,2298.02685546875,2315.161865234375,22398345285,1.000022053718567,1.0007920265197754,0.9997720122337341,1.000707983970642,50370827531,0.23430100083351135,0.23785099387168884,0.22257600724697113,0.22412599623203278,1148903688,34.23280715942383,38.01170349121094,33.8420295715332,36.59136962890625,519252659,34225.6796875,34997.6640625,33839.2890625,33855.328125,24796027477
2021-07-08,2317.94921875,2324.0068359375,2089.414306640625,2120.0263671875,23188123689,1.0006279945373535,1.001404047012329,0.9996979832649231,0.9998999834060669,54546974469,0.22438299655914307,0.22493000328540802,0.20298700034618378,0.20759700238704681,1789637577,36.71971893310547,36.915283203125,32.80227279663086,33.20372772216797,498201257,33889.60546875,33907.90625,32133.18359375,32877.37109375,29910396946
2021-07-09,2115.573974609375,2185.376220703125,2051.066650390625,2146.6923828125,23029574602,0.9998970031738281,1.000133991241455,0.9994999766349792,0.9996389746665955,48513127150,0.20707300305366516,0.22913900017738342,0.19660699367523193,0.21986399590969086,3045790264,33.13433074951172,34.38794708251953,31.99104881286621,33.2646484375,327170629,32861.671875,34042.29296875,32318.880859375,33798.01171875,27436021028
2021-07-10,2146.999755859375,2190.1240234375,2081.923583984375,2111.403564453125,17581542471,0.9997329711914062,1.000535011291504,0.9994609951972961,0.9999799728393555,39811881630,0.2198459953069687,0.2276809960603714,0.21074500679969788,0.213919997215271,1264519098,33.31843948364258,34.14048767089844,31.186784744262695,31.788644790649414,296566657,33811.2421875,34209.0703125,33116.01171875,33520.51953125,22971873468
2021-07-11,2110.875732421875,2172.6533203125,2083.8037109375,2139.664794921875,14705386138,1.0000510215759277,1.0010930299758911,0.9999189972877502,1.0002249479293823,33700882503,0.21388700604438782,0.21874499320983887,0.21093100309371948,0.21585600078105927,719870047,31.693038940429688,32.53633499145508,31.41175651550293,32.17784118652344,211679810,33509.078125,34584.703125,33346.73828125,34240.1875,20108729370
2021-07-12,2140.5068359375,2167.710205078125,2011.0189208984375,2036.7210693359375,17768129077,1.0002340078353882,1.0008200407028198,0.9999250173568726,1.000270962715149,40963905755,0.21601000428199768,0.21896499395370483,0.20450599491596222,0.2080480009317398,973602708,32.17338943481445,32.6440544128418,30.074201583862305,30.848087310791016,221058993,34254.015625,34592.15625,32697.30859375,33155.84765625,24321499537
2021-07-13,2034.098388671875,2040.693603515625,1922.577880859375,1940.083984375,16621628658,1.0003600120544434,1.0009039640426636,0.999879002571106,0.9998999834060669,40689021551,0.2080090045928955,0.20806199312210083,0.1981630027294159,0.2000029981136322,1035890377,30.78640365600586,31.093704223632812,28.918607711791992,29.12118911743164,197825362,33125.46875,33327.1015625,32261.419921875,32702.025390625,19120856669
2021-07-14,1941.1678466796875,2015.107421875,1869.22314453125,1994.331298828125,17342819679,1.0000200271606445,1.0007619857788086,0.9998810291290283,1.0001349449157715,45371034562,0.19997799396514893,0.2044830024242401,0.18775199353694916,0.1973239928483963,1319171299,29.14269256591797,31.435338973999023,27.515703201293945,31.2810001373291,331866434,32723.845703125,33061.3984375,31639.125,32822.34765625,21376531210
2021-07-15,1994.7120361328125,2037.7425537109375,1883.272216796875,1911.1756591796875,15688092552,1.0001239776611328,1.000411033630371,0.9998120069503784,0.9999470114707947,45208496773,0.19774900376796722,0.20083999633789062,0.18078599870204926,0.18488800525665283,1044558931,31.360700607299805,31.4834041595459,28.008403778076172,28.45210075378418,329918376,32827.875,33159.640625,31175.708984375,31780.73046875,21300524237
2021-07-16,1916.598388671875,1959.6962890625,1853.59033203125,1880.3829345703125,14884569147,0.9999539852142334,1.0004889965057373,0.9999470114707947,1.0003730058670044,45730099926,0.18523800373077393,0.18832199275493622,0.1716119945049286,0.17234499752521515,1144730187,28.5490665435791,29.442203521728516,26.228809356689453,26.37000846862793,374718328,31841.55078125,32218.40625,31100.673828125,31421.5390625,23699476918
2021-07-17,1876.88134765625,1917.597900390625,1855.5908203125,1898.8251953125,13364282076,1.000365972518921,1.0009080171585083,1.000040054321289,1.0005520582199097,39163445316,0.17211799323558807,0.20493699610233307,0.16922999918460846,0.1861249953508377,2393120423,26.25412368774414,27.69698715209961,26.04067039489746,26.721668243408203,289689475,31397.30859375,31935.9453125,31223.990234375,31533.068359375,18895018942
2021-07-18,1900.1943359375,1988.33642578125,1883.0125732421875,1895.5521240234375,13791868728,1.0005580186843872,1.000769019126892,0.9995629787445068,1.00062096118927,36385511871,0.1868409961462021,0.19578799605369568,0.18088600039482117,0.18223300576210022,1424484163,26.784170150756836,27.733564376831055,26.360977172851562,26.751909255981445,230336396,31533.884765625,32398.99609375,31215.4921875,31796.810546875,18787986667
2021-07-19,1893.0535888671875,1916.1180419921875,1807.909912109375,1817.296630859375,14157735481,1.0006450414657593,1.0006999969482422,0.9998720288276672,1.0000929832458496,40152920396,0.18181799352169037,0.1839500069618225,0.17071199417114258,0.17355599999427795,1084816777,26.671239852905273,26.72174644470215,24.012245178222656,24.44757652282715,361915410,31800.01171875,31885.859375,30563.734375,30817.83203125,20434789545
2021-07-20,1819.08203125,1836.998046875,1722.05078125,1787.5107421875,17368597636,1.0001109838485718,1.000527024269104,1.0000050067901611,1.000296950340271,45790527475,0.17376300692558289,0.1788949966430664,0.16072799265384674,0.17080099880695343,1809479230,24.51030158996582,24.975603103637695,22.177541732788086,23.48955535888672,413439963,30838.28515625,31006.1875,29360.955078125,29807.34765625,23148267245
2021-07-21,1786.2762451171875,2025.680419921875,1759.0233154296875,1990.9708251953125,21253359756,1.0002919435501099,1.000465989112854,0.9998109936714172,1.0002659559249878,57772259331,0.17052699625492096,0.21421000361442566,0.16871899366378784,0.19034899771213531,4433688120,23.443456649780273,27.4164981842041,22.86536979675293,26.623079299926758,555770206,29796.28515625,32752.326171875,29526.18359375,32110.693359375,28203024559
2021-07-22,1994.8228759765625,2044.116455078125,1954.2978515625,2025.2027587890625,17495480331,1.0002080202102661,1.0006239414215088,0.9996989965438843,1.0002169609069824,45353041839,0.19047999382019043,0.19640399515628815,0.18666400015354156,0.19130299985408783,1629442360,26.66532325744629,28.135990142822266,25.95220947265625,27.70208168029785,364666998,32138.873046875,32576.400390625,31745.298828125,32313.10546875,19555230518
2021-07-23,2025.105712890625,2129.441162109375,2000.436279296875,2124.776611328125,16200392492,1.0002650022506714,1.000802993774414,0.999858021736145,1.0003260374069214,48879632451,0.1913589984178543,0.19953100383281708,0.1835400015115738,0.19476400315761566,1447257649,27.70650863647461,28.690610885620117,26.425710678100586,28.513879776000977,407955237,32305.958984375,33581.55078125,32057.892578125,33581.55078125,22552046192
2021-07-24,2123.961181640625,2197.6494140625,2107.323486328125,2189.21875,16057446601,1.0002950429916382,1.0011249780654907,1.000033974647522,1.0006979703903198,51306998692,0.1948229968547821,0.20436899363994598,0.1913439929485321,0.19731900095939636,1695867808,28.517900466918945,29.50779914855957,28.06863784790039,28.702619552612305,353750758,33593.73046875,34490.390625,33424.859375,34292.4453125,21664706865
2021-07-25,2187.1455078125,2194.438232421875,2108.829833984375,2191.373779296875,14566483636,1.0006920099258423,1.0007799863815308,0.999206006526947,1.000162959098816,45864253744,0.19717299938201904,0.20045100152492523,0.19169700145721436,0.19786399602890015,1256116971,28.64940071105957,28.87297821044922,26.528553009033203,28.168773651123047,309208018,34290.29296875,35364.92578125,33881.8359375,35350.1875,20856685287
2021-07-26,2191.309814453125,2428.817138671875,2177.32958984375,2233.36669921875,29614324233,1.0001840591430664,1.000741958618164,0.9997640252113342,1.0002540349960327,92450192578,0.1980299949645996,0.2327670007944107,0.19706299901008606,0.20441900193691254,4863225852,28.227025985717773,31.05401611328125,27.903797149658203,28.306642532348633,743673802,35384.03125,40499.67578125,35287.3125,37337.53515625,51022126212
2021-07-27,2230.197021484375,2316.9501953125,2154.731201171875,2298.33349609375,23067480378,1.0001039505004883,1.0007020235061646,0.9999390244483948,1.0001319646835327,67906963431,0.20383599400520325,0.20929299294948578,0.19535000622272491,0.20589900016784668,2229903212,28.210498809814453,28.95267105102539,27.005430221557617,28.065326690673828,375599550,37276.03515625,39406.94140625,36441.7265625,39406.94140625,35097370560
2021-07-28,2302.081298828125,2341.77783203125,2250.9140625,2296.54541015625,18991302378,1.0000849962234497,1.0006519556045532,0.9998340010643005,1.0001169443130493,64211172842,0.20611099898815155,0.21374599635601044,0.20201100409030914,0.2053920030593872,2076707890,28.145641326904297,28.7469539642334,27.41233253479004,27.815410614013672,315682626,39503.1875,40816.0703125,38862.4375,39995.90625,38702404695
2021-07-29,2299.011962890625,2396.451904296875,2273.40478515625,2380.956787109375,16313373113,1.000072956085205,1.0009510517120361,0.9999039769172668,1.0002779960632324,49910679856,0.20559099316596985,0.2063550055027008,0.20071600377559662,0.20461900532245636,1169322798,27.877975463867188,31.88614845275879,27.372438430786133,31.281137466430664,448009571,39995.453125,40593.0703125,39352.05859375,40008.421875,27167146027
2021-07-30,2382.545166015625,2469.704833984375,2322.337158203125,2466.96142578125,20212848934,1.0002989768981934,1.0012229681015015,0.9998940229415894,1.0002830028533936,58525027371,0.20502300560474396,0.2106429934501648,0.19653500616550446,0.20882099866867065,1523981522,31.275415420532227,33.05512619018555,30.067672729492188,32.393943786621094,617830199,40027.484375,42235.546875,38397.35546875,42235.546875,33072782960
2021-07-31,2461.57568359375,2551.1611328125,2423.816162109375,2536.2099609375,18001710283,1.000385046005249,1.0008540153503418,0.9999300241470337,1.0002720355987549,51394668827,0.208637997508049,0.21434499323368073,0.20489700138568878,0.20831400156021118,1349212924,32.35328674316406,36.86825942993164,31.68321990966797,36.82731246948242,587168181,42196.3046875,42231.44921875,41110.83203125,41626.1953125,25802845343
2021-08-01,2530.462890625,2695.429443359375,2520.931884765625,2561.85205078125,22697987055,1.0004489421844482,1.0007200241088867,0.9998959898948669,1.0003410577774048,56095370226,0.2077530026435852,0.21761099994182587,0.20138899981975555,0.2044370025396347,1711494501,36.67912673950195,36.719913482666016,33.28300476074219,34.25436019897461,490639931,41460.84375,42541.6796875,39540.94140625,39974.89453125,26688438115
2021-08-02,2557.774658203125,2665.73095703125,2511.375244140625,2610.1533203125,22162754104,1.000393033027649,1.0007200241088867,0.9999690055847168,1.000540018081665,51732217398,0.20427900552749634,0.2099590003490448,0.20218800008296967,0.20360000431537628,1181469976,34.1905632019043,35.91239547729492,33.06065368652344,33.22241973876953,407399691,39907.26171875,40419.1796875,38746.34765625,39201.9453125,25595265436
2021-08-03,2609.4130859375,2630.314208984375,2449.353515625,2502.349609375,22696753413,1.0005760192871094,1.0007460117340088,0.9999499917030334,1.0003039836883545,53595668066,0.20343099534511566,0.20507700741291046,0.19374999403953552,0.19596700370311737,1121632377,33.19142532348633,35.833091735839844,32.40266036987305,33.99644088745117,474629269,39178.40234375,39750.03125,37782.05078125,38152.98046875,26189830450
2021-08-04,2508.544921875,2764.443603515625,2463.469482421875,2724.619873046875,25038698173,1.000288963317871,1.000396966934204,0.999779999256134,1.0000940561294556,55269578265,0.19631199538707733,0.2031099945306778,0.1944500058889389,0.20148999989032745,1095300718,34.10835647583008,36.6524772644043,33.2731819152832,35.76362609863281,413657602,38213.33203125,39952.296875,37589.1640625,39747.50390625,25372562724
2021-08-05,2725.669677734375,2840.4306640625,2540.68408203125,2827.328857421875,31057928075,1.0001250505447388,1.000491976737976,0.9996569752693176,1.0000970363616943,67359787062,0.20157499611377716,0.20251299440860748,0.19468499720096588,0.2009740024805069,1139204754,35.771976470947266,38.208866119384766,35.53385543823242,37.35513687133789,595137193,39744.515625,41341.93359375,37458.00390625,40869.5546875,35185031017
2021-08-06,2827.50341796875,2944.9033203125,2727.792724609375,2890.941650390625,26528577879,1.0000770092010498,1.0004359483718872,0.9999790191650391,1.0003819465637207,69278482398,0.20095999538898468,0.21175600588321686,0.19861699640750885,0.20468799769878387,1332579279,37.3553581237793,40.388084411621094,35.68829345703125,39.446102142333984,589190671,40865.8671875,43271.66015625,39932.1796875,42816.5,38226483046
2021-08-07,2891.70751953125,3170.229736328125,2868.53564453125,3157.23876953125,33081467129,1.0003360509872437,1.0007469654083252,1.0000799894332886,1.0003859996795654,83779571867,0.20484599471092224,0.2619900107383728,0.20377199351787567,0.26034098863601685,6343062404,39.49230194091797,40.50587844848633,37.62660217285156,39.403472900390625,534979916,42832.796875,44689.859375,42618.56640625,44555.80078125,40030862141
2021-08-08,3161.232666015625,3184.60400390625,2951.747314453125,3013.732666015625,28433638008,1.0005379915237427,1.0005569458007812,0.9999150037765503,1.0002490282058716,74286538738,0.26195600628852844,0.28137901425361633,0.23534800112247467,0.2400449961423874,6984782653,39.465904235839844,39.53329086303711,36.935577392578125,37.673824310302734,358570315,44574.4375,45282.3515625,43331.91015625,43798.1171875,36302664750
2021-08-09,3012.8857421875,3185.701171875,2900.926025390625,3167.856201171875,31983260936,1.0001139640808105,1.0004969835281372,0.9999920129776001,1.0001529455184937,77735706184,0.2401220053434372,0.26626500487327576,0.23140999674797058,0.2568970024585724,4607903346,37.66049575805664,40.00484085083008,36.481170654296875,38.767784118652344,377034585,43791.92578125,46456.83203125,42848.6875,46365.40234375,38734079049
2021-08-10,3163.050048828125,3228.940673828125,3059.22900390625,3141.691162109375,27605221710,1.0001720190048218,1.0009130239486694,0.9997609853744507,1.0003149509429932,74336970320,0.2563660144805908,0.2627910077571869,0.24535199999809265,0.2573249936103821,3424415504,38.678810119628906,41.66090774536133,38.22317123413086,40.63979721069336,452480699,46280.84765625,46637.98828125,44705.5546875,45585.03125,33546019517
2021-08-11,3142.830322265625,3269.20947265625,3122.91650390625,3164.2451171875,26729035052,1.0002750158309937,1.001073956489563,0.9998180270195007,1.000535011291504,87167321396,0.257423996925354,0.28248199820518494,0.2563819885253906,0.26526299118995667,4732068476,40.64894104003906,43.739139556884766,40.628238677978516,41.74411392211914,507980107,45599.703125,46735.6328125,45351.7109375,45593.63671875,34319709073
2021-08-12,3164.17578125,3236.314697265625,2984.1669921875,3043.414306640625,25403699845,1.0005149841308594,1.001054048538208,0.9999359846115112,1.0005420446395874,82791032054,0.26485300064086914,0.2941420078277588,0.25277501344680786,0.26392099261283875,5264857508,41.70451354980469,43.40190887451172,39.38155746459961,41.099361419677734,527833804,45576.87890625,46228.91015625,43861.4453125,44428.2890625,33723620826
2021-08-13,3049.001220703125,3324.671630859375,3037.676025390625,3322.211669921875,23868866254,1.0006530284881592,1.001047968864441,0.9998909831047058,1.0002599954605103,73792175888,0.2642489969730377,0.28718799352645874,0.26190701127052307,0.2868080139160156,3565092106,41.1143684387207,44.9005241394043,40.72161865234375,44.894500732421875,541894525,44439.69140625,47831.9765625,44282.41796875,47793.3203125,31744259539
2021-08-14,3322.7626953125,3329.281005859375,3214.519775390625,3265.443359375,19860862133,1.0001859664916992,1.0010279417037964,1.0000859498977661,1.0005860328674316,76879764304,0.2868010103702545,0.29845601320266724,0.27715399861335754,0.29311299324035645,4677579997,44.85142517089844,44.871238708496094,42.937660217285156,44.112850189208984,363834257,47810.6875,48098.68359375,46177.6328125,47096.9453125,31211354442
2021-08-15,3266.276123046875,3320.084228515625,3117.791748046875,3310.504150390625,22166205051,1.0006890296936035,1.0015289783477783,1.0001319646835327,1.000643014907837,77556076133,0.2940860092639923,0.34872201085090637,0.28706300258636475,0.34144100546836853,8046171669,44.14995574951172,54.62955093383789,43.450008392333984,53.74515914916992,1448656564,47096.66796875,47357.10546875,45579.58984375,47047.00390625,30988958446
2021-08-16,3309.422119140625,3333.994873046875,3139.778564453125,3156.509521484375,23080039949,1.0005680322647095,1.0010629892349243,0.9998310208320618,1.0004379749298096,84438013592,0.34016498923301697,0.35095301270484924,0.31082800030708313,0.3207150101661682,6681324187,53.5411491394043,68.82237243652344,52.465850830078125,62.432464599609375,3799339365,47019.9609375,47998.09765625,45700.3203125,46004.484375,32776876610
2021-08-17,3149.38037109375,3288.812744140625,2996.46826171875,3014.845947265625,25509056745,1.0003869533538818,1.0006129741668701,1.0000460147857666,1.0002189874649048,87487581579,0.31963101029396057,0.339462012052536,0.2957629859447479,0.29944199323654175,5699700481,62.11532974243164,74.8892593383789,58.9813346862793,64.21070861816406,4043742154,45936.45703125,47139.5703125,44512.41796875,44695.359375,33451362600
2021-08-18,3011.963623046875,3124.97607421875,2959.0283203125,3020.08984375,21539248425,1.0001640319824219,1.000730037689209,1.0000840425491333,1.000473976135254,79562378117,0.2992030084133148,0.3242270052433014,0.28201600909233093,0.3037390112876892,6347995770,64.16835021972656,80.11990356445312,60.26971435546875,72.5433120727539,4507409622,44686.75,45952.0625,44364.02734375,44801.1875,32194123075
2021-08-19,3019.126953125,3184.435546875,2963.150146484375,3182.7021484375,19546290360,1.000499963760376,1.0006849765777588,0.9993669986724854,0.9996849894523621,79535190853,0.3033759891986847,0.31901800632476807,0.2940880060195923,0.3171440064907074,3760495939,72.83856201171875,75.09242248535156,68.6104965209961,72.75760650634766,2467398203,44741.8828125,46970.76171875,43998.31640625,46717.578125,37204312299
2021-08-20,3182.16259765625,3298.24658203125,3178.103759765625,3286.935302734375,20885619828,0.9997779726982117,1.000730037689209,0.9996029734611511,1.0006680488586426,75007653647,0.3175710141658783,0.33322298526763916,0.31414198875427246,0.32749098539352417,3512291078,72.7489013671875,79.99000549316406,70.93728637695312,78.72461700439453,1844455899,46723.12109375,49342.15234375,46650.70703125,49339.17578125,34706867452
2021-08-21,3286.931640625,3307.3515625,3209.8662109375,3226.083984375,18113977628,1.0005899667739868,1.000918984413147,1.0001009702682495,1.0007100105285645,77546194009,0.3273949921131134,0.32935601472854614,0.31543299555778503,0.3167969882488251,2600396651,78.69892883300781,81.81377410888672,72.69692993164062,73.75621032714844,1513097171,49327.07421875,49717.01953125,48312.19921875,48905.4921875,40585205312
2021-08-22,3226.227294921875,3272.733154296875,3142.007080078125,3242.115478515625,15983278460,1.000669002532959,1.001937985420227,0.9998310208320618,1.0008790493011475,63054090156,0.31708499789237976,0.3215410113334656,0.30654600262641907,0.3149630129337311,2237836352,73.86833953857422,77.48115539550781,71.55394744873047,72.80391693115234,968933849,48869.10546875,49471.609375,48199.94140625,49321.65234375,25370975378
2021-08-23,3241.357421875,3373.38427734375,3235.851318359375,3319.25732421875,20511110509,1.000872015953064,1.0011459589004517,1.0000330209732056,1.0008009672164917,78500144394,0.31492599844932556,0.3280940055847168,0.3133679926395416,0.3179140090942383,2836628655,72.7694091796875,76.70532989501953,71.68074798583984,75.70803833007812,1372134245,49291.67578125,50482.078125,49074.60546875,49546.1484375,34305053719
2021-08-24,3324.85546875,3358.688232421875,3154.121337890625,3172.456298828125,20131028906,1.000764012336731,1.0011190176010132,0.9999889731407166,1.000262975692749,82298987461,0.3183859884738922,0.31975701451301575,0.2777769863605499,0.28873899579048157,3143768703,75.7801742553711,79.3709487915039,68.61978912353516,70.67090606689453,2153611667,49562.34765625,49878.76953125,47687.1171875,47706.1171875,35361168834
2021-08-25,3174.269775390625,3248.727294921875,3086.114990234375,3224.915283203125,18902728235,1.0004290342330933,1.0005300045013428,1.0000619888305664,1.000359058380127,78253794427,0.289218008518219,0.29681500792503357,0.27999499440193176,0.29222598671913147,2518743227,70.67996215820312,72.70286560058594,66.22276306152344,71.95156860351562,1551240766,47727.2578125,49202.87890625,47163.61328125,48960.7890625,32646349931
2021-08-26,3228.747314453125,3249.6552734375,3060.228759765625,3100.325439453125,17405668117,1.0002330541610718,1.0007109642028809,1.0000710487365723,1.0004299879074097,75138574324,0.29279398918151855,0.29600200057029724,0.2653129994869232,0.2689090073108673,2410285454,71.97343444824219,78.05520629882812,66.26455688476562,75.31620788574219,2713050538,49002.640625,49347.58203125,46405.78125,46942.21875,32666549568
2021-08-27,3096.406005859375,3281.840576171875,3064.485107421875,3270.600830078125,18489602004,1.0003989934921265,1.0011709928512573,1.0001189708709717,1.0003550052642822,77373122984,0.26881900429725647,0.29484501481056213,0.265392005443573,0.29443299770355225,2382150423,74.81178283691406,88.85427856445312,72.71512603759766,88.08698272705078,3263988286,46894.5546875,49112.78515625,46394.28125,49058.66796875,34511076995
2021-08-28,3275.1044921875,3284.845947265625,3217.403564453125,3244.4033203125,13709633698,1.000404953956604,1.0013879537582397,0.9999200105667114,1.000627040863037,62963190536,0.2946310043334961,0.29916998744010925,0.28327301144599915,0.285629004240036,1534807298,88.00001525878906,97.84294891357422,85.79064178466797,96.70317077636719,2580080503,49072.5859375,49283.50390625,48499.23828125,48902.40234375,28568103401
2021-08-29,3246.77099609375,3283.235595703125,3158.84033203125,3227.002685546875,13296586731,1.0005749464035034,1.0015790462493896,1.0001360177993774,1.0012249946594238,61330496817,0.2858630120754242,0.2916629910469055,0.27748599648475647,0.281125009059906,1473623363,96.56397247314453,97.77787780761719,90.99362182617188,94.46967315673828,1830344091,48911.25,49644.11328125,47925.85546875,48829.83203125,25889650240
2021-08-30,3227.192626953125,3346.5810546875,3151.444580078125,3224.374267578125,19306924485,1.0010980367660522,1.0013689994812012,1.0001929998397827,1.0005079507827759,72843224247,0.281233012676239,0.289559006690979,0.27037501335144043,0.2721250057220459,1748987269,94.3448715209961,116.85022735595703,94.0377197265625,110.54480743408203,5274104165,48834.8515625,48925.60546875,46950.2734375,47054.984375,31847007016
2021-08-31,3227.758056640625,3466.9921875,3195.216552734375,3433.732666015625,27280502987,1.0006179809570312,1.0009020566940308,1.0001260042190552,1.0005290508270264,86200102965,0.2718780040740967,0.28581899404525757,0.27004700899124146,0.27845299243927,1745967018,109.75614929199219,130.01461791992188,103.35130310058594,108.48377227783203,7590894022,47024.33984375,48189.55078125,46750.09375,47166.6875,34730363427
2021-09-01,3430.762451171875,3836.867431640625,3387.408447265625,3834.828125,30070890104,1.0006320476531982,1.000846028327942,0.9999740123748779,1.0003210306167603,86157816302,0.27806198596954346,0.29488900303840637,0.27352601289749146,0.29440099000930786,1937809622,107.4444808959961,119.53011322021484,106.27082061767578,111.03300476074219,3974443896,47099.7734375,49111.08984375,46562.4375,48847.02734375,39139399125
2021-09-02,3825.02783203125,3830.71142578125,3726.75048828125,3790.989990234375,24387397330,1.0003520250320435,1.0006799697875977,0.9998279809951782,1.0002809762954712,85187889141,0.29439300298690796,0.30922698974609375,0.29201000928878784,0.29595500230789185,2981069411,110.73123931884766,131.96188354492188,109.65261840820312,128.10238647460938,5074399603,48807.84765625,50343.421875,48652.3203125,49327.72265625,39508070319
2021-09-03,3787.486572265625,4022.46923828125,3712.67822265625,3940.61474609375,26207765094,1.000380039215088,1.0005550384521484,1.0000319480895996,1.0002199411392212,94333024390,0.2947539985179901,0.3044939935207367,0.2885409891605377,0.29627299308776855,2384046931,128.3890838623047,148.8341827392578,128.3890838623047,146.5830535888672,7526373837,49288.25,50982.2734375,48386.0859375,50025.375,43206179619
2021-09-04,3937.91015625,3969.44873046875,3837.93115234375,3887.828369140625,20806963328,1.0002950429916382,1.0008280277252197,1.0001219511032104,1.000383973121643,84730751345,0.296068012714386,0.30873098969459534,0.2933419942855835,0.29938799142837524,2263193245,146.4184112548828,150.42855834960938,136.44955444335938,139.11306762695312,3970422964,50009.32421875,50545.58203125,49548.78125,49944.625,37471327794
2021-09-05,3886.3310546875,3979.1865234375,3838.4873046875,3952.133544921875,18371468576,1.0005120038986206,1.0007109642028809,1.0000590085983276,1.0002609491348267,80204406658,0.29932400584220886,0.3150089979171753,0.29658201336860657,0.3145270049571991,2393033527,138.99014282226562,144.99786376953125,135.07997131347656,142.0708770751953,2996918105,49937.859375,51868.6796875,49538.59765625,51753.41015625,30322676319
2021-09-06,3951.520751953125,3968.426513671875,3868.994384765625,3928.37939453125,18674691198,1.0002880096435547,1.000859022140503,0.9995980262756348,0.9998720288276672,95052134923,0.31431499123573303,0.31975099444389343,0.30045101046562195,0.3087649941444397,2611846129,142.0628204345703,165.8787384033203,138.0382080078125,164.38092041015625,5774090688,51769.00390625,52700.94140625,51053.6796875,52633.53515625,38884105426
2021-09-07,3926.527587890625,3945.314208984375,3062.222412109375,3426.394287109375,39131346397,1.0000239610671997,1.0013400316238403,0.9996790289878845,1.000493049621582,163058669007,0.3089509904384613,0.31103000044822693,0.21652700006961823,0.2537440061569214,5653327525,164.18368530273438,194.8197021484375,133.10025024414062,173.14892578125,17068643416,52660.48046875,52853.765625,43285.20703125,46811.12890625,65210059683
